,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,680.0,3045,台灣大,533,502,,,,,,,,,,,,,False
2022-12-12,,3045,台灣大,502,500,,,,2.0,,879808.0,,,,879808.0,, ,False
2022-12-13,,3045,台灣大,500,494,,,3.0,9.0,,879808.0,,,,879808.0,, ,False
2022-12-14,,3045,台灣大,494,492,,,1.0,3.0,,879808.0,,,,879808.0,, ,False
2022-12-15,,3045,台灣大,492,550,,,58.0,,,879808.0,,,,879808.0,, ,False
2022-12-18,,3045,台灣大,550,550,,,,,,879808.0,,,,879808.0,, ,False
2022-12-20,,3045,台灣大,563,580,,,25.0,8.0,,879808.0,,,,879808.0,, ,False
2022-12-21,,3045,台灣大,580,580,,,2.0,2.0,,879808.0,,,,879808.0,, ,False
2022-12-23,,3045,台灣大,585,587,,,2.0,,,879808.0,,,,879808.0,1.0, ,False
2022-12-26,,3045,台灣大,587,587,,,1.0,1.0,,879808.0,,,,879808.0,, ,False
2022-12-28,,3045,台灣大,586,603,,,21.0,,4.0,879808.0,,,,879808.0,, ,False
2022-12-29,,3045,台灣大,603,608,,,6.0,1.0,,879808.0,,,,879808.0,, ,False
2022-12-30,,3045,台灣大,608,608,,,,,,879808.0,,,,879808.0,, ,False
2023-01-05,,3045,台灣大,600,602,,,3.0,1.0,,879808.0,,,,879808.0,, ,
2023-01-06,,3045,台灣大,602,606,,,5.0,1.0,,879808.0,,,,879808.0,, ,
2023-01-10,,3045,台灣大,570,571,,,4.0,3.0,,879808.0,,,,879808.0,, ,
2023-01-11,,3045,台灣大,571,689,,,121.0,3.0,,879808.0,,,,879808.0,, ,
2023-01-12,,3045,台灣大,689,713,,,29.0,2.0,3.0,879808.0,,,,879808.0,, ,
2023-01-14,,3045,台灣大,713,677,,,1.0,37.0,,879808.0,,,,879808.0,, ,
2023-01-16,,3045,台灣大,677,669,,,20.0,25.0,3.0,879808.0,,,,879808.0,, ,
2023-01-18,,3045,台灣大,669,683,,,15.0,1.0,,879808.0,,,,879808.0,, ,
2023-02-01,,3045,台灣大,705,706,,,1.0,,,879808.0,,,,879808.0,, ,
2023-02-02,,3045,台灣大,705,706,,,1.0,,,879808.0,,,,879808.0,, ,
2023-02-03,,3045,台灣大,700,697,,,,3.0,,879808.0,,,,879808.0,, ,
2023-02-04,,3045,台灣大,700,697,,,,3.0,,879808.0,,,,879808.0,, ,
2023-02-06,,3045,台灣大,697,706,,,9.0,,,879808.0,,,,879808.0,, ,
2023-02-07,,3045,台灣大,706,685,,,,20.0,1.0,879808.0,,,,879808.0,, ,
2023-02-08,,3045,台灣大,685,689,,,5.0,1.0,,879808.0,,,,879808.0,, ,
2023-02-09,,3045,台灣大,689,688,,,,1.0,,879808.0,,,,879808.0,, ,
2023-02-10,,3045,台灣大,688,681,,,,7.0,,879808.0,,,,879808.0,, ,
2023-02-11,,3045,台灣大,688,681,,,,7.0,,879808.0,,,,879808.0,, ,
2023-02-13,,3045,台灣大,681,664,,,1.0,18.0,,879808.0,,,,879808.0,, ,
2023-02-14,,3045,台灣大,664,669,,,5.0,,,879808.0,,,,879808.0,, ,
2023-02-15,,3045,台灣大,669,683,,,14.0,,,879808.0,,,,879808.0,, ,
2023-02-16,,3045,台灣大,683,671,,,,12.0,,879808.0,,,,879808.0,, ,
2023-02-17,,3045,台灣大,671,666,,,,5.0,,879808.0,,,,879808.0,, ,
2023-02-18,,3045,台灣大,671,666,,,,5.0,,879808.0,,,,879808.0,, ,
2023-02-20,,3045,台灣大,666,665,,1.0,2.0,3.0,,879808.0,,1.0,,879808.0,, ,
2023-02-21,,3045,台灣大,665,626,1.0,1.0,2.0,41.0,,879808.0,,,,879808.0,, ,
2023-02-22,,3045,台灣大,626,586,1,1,7,47,,879808,,,,879808,, ,
